LAMMPS Description 
 
 	 2000 atoms 
 	 0 bonds 
 	 0 angles 
 	 0 dihedrals 
 	 0 impropers 
 
 	 10 atom types 
 	 2 bond types 
 	 0 angle types 
 	 0 dihedral types 
 	 0 improper types 
 
 	 -81.64965809277261 81.64965809277261 xlo xhi
 	 -81.64965809277261 81.64965809277261 ylo yhi 
 	 -0.05 0.05 zlo zhi
 
Masses 
 
 	 347 70 2 0 39.874829046386296 -65.31972647421809 0.0 0 0 0 
 	 348 70 3 0 40.8248290463863 -66.26972647421809 0.0 0 0 0 
 	 349 70 4 0 41.7748290463863 -65.31972647421809 0.0 0 0 0 
 	 350 70 5 0 40.8248290463863 -64.36972647421808 0.0 0 0 0 
 	 351 71 1 0 -8.164965809277263 -24.494897427831788 0.0 0 0 0 
 	 352 71 2 0 -9.114965809277262 -24.494897427831788 0.0 0 0 0 
 	 353 71 3 0 -8.164965809277263 -25.444897427831787 0.0 0 0 0 
 	 354 71 4 0 -7.214965809277262 -24.494897427831788 0.0 0 0 0 
 	 355 71 5 0 -8.164965809277263 -23.54489742783179 0.0 0 0 0 
 	 356 72 1 0 48.98979485566356 -48.98979485566357 0.0 0 0 0 
 	 357 72 2 0 48.03979485566356 -48.98979485566357 0.0 0 0 0 
 	 358 72 3 0 48.98979485566356 -49.93979485566357 0.0 0 0 0 
 	 359 72 4 0 49.939794855663564 -48.98979485566357 0.0 0 0 0 
 	 360 72 5 0 48.98979485566356 -48.039794855663565 0.0 0 0 0 
 	 361 73 1 0 -57.15476066494083 -48.98979485566357 0.0 0 0 0 
 	 362 73 2 0 -58.104760664940834 -48.98979485566357 0.0 0 0 0 
 	 363 73 3 0 -57.15476066494083 -49.93979485566357 0.0 0 0 0 
 	 364 73 4 0 -56.20476066494083 -48.98979485566357 0.0 0 0 0 
 	 365 73 5 0 -57.15476066494083 -48.039794855663565 0.0 0 0 0 
 	 366 74 1 0 -24.494897427831788 -8.164965809277263 0.0 0 0 0 
 	 367 74 2 0 -25.444897427831787 -8.164965809277263 0.0 0 0 0 
 	 368 74 3 0 -24.494897427831788 -9.114965809277262 0.0 0 0 0 
 	 369 74 4 0 -23.54489742783179 -8.164965809277263 0.0 0 0 0 
 	 370 74 5 0 -24.494897427831788 -7.214965809277262 0.0 0 0 0 
 	 371 75 1 0 -81.64965809277261 -40.824829046386306 0.0 0 0 0 
 	 372 75 2 0 -82.59965809277261 -40.824829046386306 0.0 0 0 0 
 	 373 75 3 0 -81.64965809277261 -41.77482904638631 0.0 0 0 0 
 	 374 75 4 0 -80.69965809277261 -40.824829046386306 0.0 0 0 0 
 	 375 75 5 0 -81.64965809277261 -39.8748290463863 0.0 0 0 0 
 	 376 76 1 0 57.15476066494081 65.31972647421809 0.0 0 0 0 
 	 377 76 2 0 56.20476066494081 65.31972647421809 0.0 0 0 0 
 	 378 76 3 0 57.15476066494081 64.36972647421808 0.0 0 0 0 
 	 379 76 4 0 58.10476066494081 65.31972647421809 0.0 0 0 0 
 	 380 76 5 0 57.15476066494081 66.26972647421809 0.0 0 0 0 
 	 381 77 1 0 -16.329931618554525 -32.65986323710905 0.0 0 0 0 
 	 382 77 2 0 -17.279931618554524 -32.65986323710905 0.0 0 0 0 
 	 383 77 3 0 -16.329931618554525 -33.60986323710905 0.0 0 0 0 
 	 384 77 4 0 -15.379931618554526 -32.65986323710905 0.0 0 0 0 
 	 385 77 5 0 -16.329931618554525 -31.70986323710905 0.0 0 0 0 
 	 386 78 1 0 -8.164965809277263 65.31972647421809 0.0 0 0 0 
 	 387 78 2 0 -9.114965809277262 65.31972647421809 0.0 0 0 0 
 	 388 78 3 0 -8.164965809277263 64.36972647421808 0.0 0 0 0 
 	 389 78 4 0 -7.214965809277262 65.31972647421809 0.0 0 0 0 
 	 390 78 5 0 -8.164965809277263 66.26972647421809 0.0 0 0 0 
 	 391 79 1 0 24.494897427831773 -24.494897427831788 0.0 0 0 0 
 	 392 79 2 0 23.544897427831774 -24.494897427831788 0.0 0 0 0 
 	 393 79 3 0 24.494897427831773 -25.444897427831787 0.0 0 0 0 
 	 394 79 4 0 25.444897427831773 -24.494897427831788 0.0 0 0 0 
 	 395 79 5 0 24.494897427831773 -23.54489742783179 0.0 0 0 0 
 	 396 80 1 0 -57.15476066494083 -8.164965809277263 0.0 0 0 0 
 	 397 80 2 0 -58.104760664940834 -8.164965809277263 0.0 0 0 0 
 	 398 80 3 0 -57.15476066494083 -9.114965809277262 0.0 0 0 0 
 	 399 80 4 0 -56.20476066494083 -8.164965809277263 0.0 0 0 0 
 	 400 80 5 0 -57.15476066494083 -7.214965809277262 0.0 0 0 0 
 	 401 81 1 0 -8.164965809277263 0.0 0.0 0 0 0 
 	 402 81 2 0 -9.114965809277262 0.0 0.0 0 0 0 
 	 403 81 3 0 -8.164965809277263 -0.95 0.0 0 0 0 
 	 404 81 4 0 -7.214965809277262 -1.1634144591899854e-16 0.0 0 0 0 
 	 405 81 5 0 -8.164965809277263 0.95 0.0 0 0 0 
 	 406 82 1 0 -65.31972647421809 -32.65986323710905 0.0 0 0 0 
 	 407 82 2 0 -66.26972647421809 -32.65986323710905 0.0 0 0 0 
 	 408 82 3 0 -65.31972647421809 -33.60986323710905 0.0 0 0 0 
 	 409 82 4 0 -64.36972647421808 -32.65986323710905 0.0 0 0 0 
 	 410 82 5 0 -65.31972647421809 -31.70986323710905 0.0 0 0 0 
 	 411 83 1 0 -65.31972647421809 0.0 0.0 0 0 0 
 	 412 83 2 0 -66.26972647421809 0.0 0.0 0 0 0 
 	 413 83 3 0 -65.31972647421809 -0.95 0.0 0 0 0 
 	 414 83 4 0 -64.36972647421808 -1.1634144591899854e-16 0.0 0 0 0 
 	 415 83 5 0 -65.31972647421809 0.95 0.0 0 0 0 
 	 416 84 1 0 65.31972647421809 57.15476066494081 0.0 0 0 0 
 	 417 84 2 0 64.36972647421808 57.15476066494081 0.0 0 0 0 
 	 418 84 3 0 65.31972647421809 56.20476066494081 0.0 0 0 0 
 	 419 84 4 0 66.26972647421809 57.15476066494081 0.0 0 0 0 
 	 420 84 5 0 65.31972647421809 58.10476066494081 0.0 0 0 0 
 	 421 85 1 0 -32.65986323710905 -73.48469228349535 0.0 0 0 0 
 	 422 85 2 0 -33.60986323710905 -73.48469228349535 0.0 0 0 0 
 	 423 85 3 0 -32.65986323710905 -74.43469228349535 0.0 0 0 0 
 	 424 85 4 0 -31.70986323710905 -73.48469228349535 0.0 0 0 0 
 	 425 85 5 0 -32.65986323710905 -72.53469228349535 0.0 0 0 0 
 	 426 86 1 0 -8.164965809277263 40.8248290463863 0.0 0 0 0 
 	 427 86 2 0 -9.114965809277262 40.8248290463863 0.0 0 0 0 
 	 428 86 3 0 -8.164965809277263 39.874829046386296 0.0 0 0 0 
 	 429 86 4 0 -7.214965809277262 40.8248290463863 0.0 0 0 0 
 	 430 86 5 0 -8.164965809277263 41.7748290463863 0.0 0 0 0 
 	 431 87 1 0 -32.65986323710905 24.494897427831773 0.0 0 0 0 
 	 432 87 2 0 -33.60986323710905 24.494897427831773 0.0 0 0 0 
 	 433 87 3 0 -32.65986323710905 23.544897427831774 0.0 0 0 0 
 	 434 87 4 0 -31.70986323710905 24.494897427831773 0.0 0 0 0 
 	 435 87 5 0 -32.65986323710905 25.444897427831773 0.0 0 0 0 
 	 436 88 1 0 -8.164965809277263 8.164965809277263 0.0 0 0 0 
 	 437 88 2 0 -9.114965809277262 8.164965809277263 0.0 0 0 0 
 	 438 88 3 0 -8.164965809277263 7.214965809277262 0.0 0 0 0 
 	 439 88 4 0 -7.214965809277262 8.164965809277263 0.0 0 0 0 
 	 440 88 5 0 -8.164965809277263 9.114965809277262 0.0 0 0 0 
 	 441 89 1 0 -8.164965809277263 57.15476066494081 0.0 0 0 0 
 	 442 89 2 0 -9.114965809277262 57.15476066494081 0.0 0 0 0 
 	 443 89 3 0 -8.164965809277263 56.20476066494081 0.0 0 0 0 
 	 444 89 4 0 -7.214965809277262 57.15476066494081 0.0 0 0 0 
 	 445 89 5 0 -8.164965809277263 58.10476066494081 0.0 0 0 0 
 	 446 90 1 0 -73.48469228349535 -24.494897427831788 0.0 0 0 0 
 	 447 90 2 0 -74.43469228349535 -24.494897427831788 0.0 0 0 0 
 	 448 90 3 0 -73.48469228349535 -25.444897427831787 0.0 0 0 0 
 	 449 90 4 0 -72.53469228349535 -24.494897427831788 0.0 0 0 0 
 	 450 90 5 0 -73.48469228349535 -23.54489742783179 0.0 0 0 0 
 	 451 91 1 0 16.32993161855451 -73.48469228349535 0.0 0 0 0 
 	 452 91 2 0 15.379931618554512 -73.48469228349535 0.0 0 0 0 
 	 453 91 3 0 16.32993161855451 -74.43469228349535 0.0 0 0 0 
 	 454 91 4 0 17.27993161855451 -73.48469228349535 0.0 0 0 0 
 	 455 91 5 0 16.32993161855451 -72.53469228349535 0.0 0 0 0 
 	 456 92 1 0 57.15476066494081 -16.329931618554525 0.0 0 0 0 
 	 457 92 2 0 56.20476066494081 -16.329931618554525 0.0 0 0 0 
 	 458 92 3 0 57.15476066494081 -17.279931618554524 0.0 0 0 0 
 	 459 92 4 0 58.10476066494081 -16.329931618554525 0.0 0 0 0 
 	 460 92 5 0 57.15476066494081 -15.379931618554526 0.0 0 0 0 
 	 461 93 1 0 24.494897427831773 73.48469228349533 0.0 0 0 0 
 	 462 93 2 0 23.544897427831774 73.48469228349533 0.0 0 0 0 
 	 463 93 3 0 24.494897427831773 72.53469228349533 0.0 0 0 0 
 	 464 93 4 0 25.444897427831773 73.48469228349533 0.0 0 0 0 
 	 465 93 5 0 24.494897427831773 74.43469228349534 0.0 0 0 0 
 	 466 94 1 0 48.98979485566356 40.8248290463863 0.0 0 0 0 
 	 467 94 2 0 48.03979485566356 40.8248290463863 0.0 0 0 0 
 	 468 94 3 0 48.98979485566356 39.874829046386296 0.0 0 0 0 
 	 469 94 4 0 49.939794855663564 40.8248290463863 0.0 0 0 0 
 	 470 94 5 0 48.98979485566356 41.7748290463863 0.0 0 0 0 
 	 471 95 1 0 57.15476066494081 -48.98979485566357 0.0 0 0 0 
 	 472 95 2 0 56.20476066494081 -48.98979485566357 0.0 0 0 0 
 	 473 95 3 0 57.15476066494081 -49.93979485566357 0.0 0 0 0 
 	 474 95 4 0 58.10476066494081 -48.98979485566357 0.0 0 0 0 
 	 475 95 5 0 57.15476066494081 -48.039794855663565 0.0 0 0 0 
 	 476 96 1 0 73.48469228349533 -81.64965809277261 0.0 0 0 0 
 	 477 96 2 0 72.53469228349533 -81.64965809277261 0.0 0 0 0 
 	 478 96 3 0 73.48469228349533 -82.59965809277261 0.0 0 0 0 
 	 479 96 4 0 74.43469228349534 -81.64965809277261 0.0 0 0 0 
 	 480 96 5 0 73.48469228349533 -80.69965809277261 0.0 0 0 0 
 	 481 97 1 0 40.8248290463863 8.164965809277263 0.0 0 0 0 
 	 482 97 2 0 39.874829046386296 8.164965809277263 0.0 0 0 0 
 	 483 97 3 0 40.8248290463863 7.214965809277262 0.0 0 0 0 
 	 484 97 4 0 41.7748290463863 8.164965809277263 0.0 0 0 0 
 	 485 97 5 0 40.8248290463863 9.114965809277262 0.0 0 0 0 
 	 486 98 1 0 -40.824829046386306 0.0 0.0 0 0 0 
 	 487 98 2 0 -41.77482904638631 0.0 0.0 0 0 0 
 	 488 98 3 0 -40.824829046386306 -0.95 0.0 0 0 0 
 	 489 98 4 0 -39.8748290463863 -1.1634144591899854e-16 0.0 0 0 0 
 	 490 98 5 0 -40.824829046386306 0.95 0.0 0 0 0 
 	 491 99 1 0 -48.98979485566357 0.0 0.0 0 0 0 
 	 492 99 2 0 -49.93979485566357 0.0 0.0 0 0 0 
 	 493 99 3 0 -48.98979485566357 -0.95 0.0 0 0 0 
 	 494 99 4 0 -48.039794855663565 -1.1634144591899854e-16 0.0 0 0 0 
 	 495 99 5 0 -48.98979485566357 0.95 0.0 0 0 0 
 	 496 100 1 0 -81.64965809277261 -32.65986323710905 0.0 0 0 0 
 	 497 100 2 0 -82.59965809277261 -32.65986323710905 0.0 0 0 0 
 	 498 100 3 0 -81.64965809277261 -33.60986323710905 0.0 0 0 0 
 	 499 100 4 0 -80.69965809277261 -32.65986323710905 0.0 0 0 0 
 	 500 100 5 0 -81.64965809277261 -31.70986323710905 0.0 0 0 0 
 	 501 101 1 0 -16.329931618554525 -57.15476066494083 0.0 0 0 0 
 	 502 101 2 0 -17.279931618554524 -57.15476066494083 0.0 0 0 0 
 	 503 101 3 0 -16.329931618554525 -58.104760664940834 0.0 0 0 0 
 	 504 101 4 0 -15.379931618554526 -57.15476066494083 0.0 0 0 0 
 	 505 101 5 0 -16.329931618554525 -56.20476066494083 0.0 0 0 0 
 	 506 102 1 0 8.164965809277263 -8.164965809277263 0.0 0 0 0 
 	 507 102 2 0 7.214965809277262 -8.164965809277263 0.0 0 0 0 
 	 508 102 3 0 8.164965809277263 -9.114965809277262 0.0 0 0 0 
 	 509 102 4 0 9.114965809277262 -8.164965809277263 0.0 0 0 0 
 	 510 102 5 0 8.164965809277263 -7.214965809277262 0.0 0 0 0 
 	 511 103 1 0 0.0 24.494897427831773 0.0 0 0 0 
 	 512 103 2 0 -0.95 24.494897427831773 0.0 0 0 0 
 	 513 103 3 0 -5.817072295949927e-17 23.544897427831774 0.0 0 0 0 
 	 514 103 4 0 0.95 24.494897427831773 0.0 0 0 0 
 	 515 103 5 0 1.745121688784978e-16 25.444897427831773 0.0 0 0 0 
 	 516 104 1 0 -8.164965809277263 -16.329931618554525 0.0 0 0 0 
 	 517 104 2 0 -9.114965809277262 -16.329931618554525 0.0 0 0 0 
 	 518 104 3 0 -8.164965809277263 -17.279931618554524 0.0 0 0 0 
 	 519 104 4 0 -7.214965809277262 -16.329931618554525 0.0 0 0 0 
 	 520 104 5 0 -8.164965809277263 -15.379931618554526 0.0 0 0 0 
 	 521 105 1 0 73.48469228349533 -32.65986323710905 0.0 0 0 0 
 	 522 105 2 0 72.53469228349533 -32.65986323710905 0.0 0 0 0 
 	 523 105 3 0 73.48469228349533 -33.60986323710905 0.0 0 0 0 
 	 524 105 4 0 74.43469228349534 -32.65986323710905 0.0 0 0 0 
 	 525 105 5 0 73.48469228349533 -31.70986323710905 0.0 0 0 0 
 	 526 106 1 0 -81.64965809277261 -57.15476066494083 0.0 0 0 0 
 	 527 106 2 0 -82.59965809277261 -57.15476066494083 0.0 0 0 0 
 	 528 106 3 0 -81.64965809277261 -58.104760664940834 0.0 0 0 0 
 	 529 106 4 0 -80.69965809277261 -57.15476066494083 0.0 0 0 0 
 	 530 106 5 0 -81.64965809277261 -56.20476066494083 0.0 0 0 0 
 	 531 107 1 0 -73.48469228349535 -81.64965809277261 0.0 0 0 0 
 	 532 107 2 0 -74.43469228349535 -81.64965809277261 0.0 0 0 0 
 	 533 107 3 0 -73.48469228349535 -82.59965809277261 0.0 0 0 0 
 	 534 107 4 0 -72.53469228349535 -81.64965809277261 0.0 0 0 0 
 	 535 107 5 0 -73.48469228349535 -80.69965809277261 0.0 0 0 0 
 	 536 108 1 0 -81.64965809277261 73.48469228349533 0.0 0 0 0 
 	 537 108 2 0 -82.59965809277261 73.48469228349533 0.0 0 0 0 
 	 538 108 3 0 -81.64965809277261 72.53469228349533 0.0 0 0 0 
 	 539 108 4 0 -80.69965809277261 73.48469228349533 0.0 0 0 0 
 	 540 108 5 0 -81.64965809277261 74.43469228349534 0.0 0 0 0 
 	 541 109 1 0 8.164965809277263 24.494897427831773 0.0 0 0 0 
 	 542 109 2 0 7.214965809277262 24.494897427831773 0.0 0 0 0 
 	 543 109 3 0 8.164965809277263 23.544897427831774 0.0 0 0 0 
 	 544 109 4 0 9.114965809277262 24.494897427831773 0.0 0 0 0 
 	 545 109 5 0 8.164965809277263 25.444897427831773 0.0 0 0 0 
 	 546 110 1 0 -81.64965809277261 40.8248290463863 0.0 0 0 0 
 	 547 110 2 0 -82.59965809277261 40.8248290463863 0.0 0 0 0 
 	 548 110 3 0 -81.64965809277261 39.874829046386296 0.0 0 0 0 
 	 549 110 4 0 -80.69965809277261 40.8248290463863 0.0 0 0 0 
 	 550 110 5 0 -81.64965809277261 41.7748290463863 0.0 0 0 0 
 	 551 111 1 0 57.15476066494081 -81.64965809277261 0.0 0 0 0 
 	 552 111 2 0 56.20476066494081 -81.64965809277261 0.0 0 0 0 
 	 553 111 3 0 57.15476066494081 -82.59965809277261 0.0 0 0 0 
 	 554 111 4 0 58.10476066494081 -81.64965809277261 0.0 0 0 0 
 	 555 111 5 0 57.15476066494081 -80.69965809277261 0.0 0 0 0 
 	 556 112 1 0 -57.15476066494083 -81.64965809277261 0.0 0 0 0 
 	 557 112 2 0 -58.104760664940834 -81.64965809277261 0.0 0 0 0 
 	 558 112 3 0 -57.15476066494083 -82.59965809277261 0.0 0 0 0 
 	 559 112 4 0 -56.20476066494083 -81.64965809277261 0.0 0 0 0 
 	 560 112 5 0 -57.15476066494083 -80.69965809277261 0.0 0 0 0 
 	 561 113 1 0 -24.494897427831788 16.32993161855451 0.0 0 0 0 
 	 562 113 2 0 -25.444897427831787 16.32993161855451 0.0 0 0 0 
 	 563 113 3 0 -24.494897427831788 15.379931618554512 0.0 0 0 0 
 	 564 113 4 0 -23.54489742783179 16.32993161855451 0.0 0 0 0 
 	 565 113 5 0 -24.494897427831788 17.27993161855451 0.0 0 0 0 
 	 566 114 1 0 -48.98979485566357 -48.98979485566357 0.0 0 0 0 
 	 567 114 2 0 -49.93979485566357 -48.98979485566357 0.0 0 0 0 
 	 568 114 3 0 -48.98979485566357 -49.93979485566357 0.0 0 0 0 
 	 569 114 4 0 -48.039794855663565 -48.98979485566357 0.0 0 0 0 
 	 570 114 5 0 -48.98979485566357 -48.039794855663565 0.0 0 0 0 
 	 571 115 1 0 73.48469228349533 -65.31972647421809 0.0 0 0 0 
 	 572 115 2 0 72.53469228349533 -65.31972647421809 0.0 0 0 0 
 	 573 115 3 0 73.48469228349533 -66.26972647421809 0.0 0 0 0 
 	 574 115 4 0 74.43469228349534 -65.31972647421809 0.0 0 0 0 
 	 575 115 5 0 73.48469228349533 -64.36972647421808 0.0 0 0 0 
 	 576 116 1 0 -48.98979485566357 -81.64965809277261 0.0 0 0 0 
 	 577 116 2 0 -49.93979485566357 -81.64965809277261 0.0 0 0 0 
 	 578 116 3 0 -48.98979485566357 -82.59965809277261 0.0 0 0 0 
 	 579 116 4 0 -48.039794855663565 -81.64965809277261 0.0 0 0 0 
 	 580 116 5 0 -48.98979485566357 -80.69965809277261 0.0 0 0 0 
 	 581 117 1 0 -24.494897427831788 57.15476066494081 0.0 0 0 0 
 	 582 117 2 0 -25.444897427831787 57.15476066494081 0.0 0 0 0 
 	 583 117 3 0 -24.494897427831788 56.20476066494081 0.0 0 0 0 
 	 584 117 4 0 -23.54489742783179 57.15476066494081 0.0 0 0 0 
 	 585 117 5 0 -24.494897427831788 58.10476066494081 0.0 0 0 0 
 	 586 118 1 0 40.8248290463863 -81.64965809277261 0.0 0 0 0 
 	 587 118 2 0 39.874829046386296 -81.64965809277261 0.0 0 0 0 
 	 588 118 3 0 40.8248290463863 -82.59965809277261 0.0 0 0 0 
 	 589 118 4 0 41.7748290463863 -81.64965809277261 0.0 0 0 0 
 	 590 118 5 0 40.8248290463863 -80.69965809277261 0.0 0 0 0 
 	 591 119 1 0 -73.48469228349535 8.164965809277263 0.0 0 0 0 
 	 592 119 2 0 -74.43469228349535 8.164965809277263 0.0 0 0 0 
 	 593 119 3 0 -73.48469228349535 7.214965809277262 0.0 0 0 0 
 	 594 119 4 0 -72.53469228349535 8.164965809277263 0.0 0 0 0 
 	 595 119 5 0 -73.48469228349535 9.114965809277262 0.0 0 0 0 
 	 596 120 1 0 0.0 -48.98979485566357 0.0 0 0 0 
 	 597 120 2 0 -0.95 -48.98979485566357 0.0 0 0 0 
 	 598 120 3 0 -5.817072295949927e-17 -49.93979485566357 0.0 0 0 0 
 	 599 120 4 0 0.95 -48.98979485566357 0.0 0 0 0 
 	 600 120 5 0 1.745121688784978e-16 -48.039794855663565 0.0 0 0 0 
 	 601 121 1 0 8.164965809277263 32.659863237109036 0.0 0 0 0 
 	 602 121 2 0 7.214965809277262 32.659863237109036 0.0 0 0 0 
 	 603 121 3 0 8.164965809277263 31.709863237109037 0.0 0 0 0 
 	 604 121 4 0 9.114965809277262 32.659863237109036 0.0 0 0 0 
 	 605 121 5 0 8.164965809277263 33.60986323710904 0.0 0 0 0 
 	 606 122 1 0 -65.31972647421809 -40.824829046386306 0.0 0 0 0 
 	 607 122 2 0 -66.26972647421809 -40.824829046386306 0.0 0 0 0 
 	 608 122 3 0 -65.31972647421809 -41.77482904638631 0.0 0 0 0 
 	 609 122 4 0 -64.36972647421808 -40.824829046386306 0.0 0 0 0 
 	 610 122 5 0 -65.31972647421809 -39.8748290463863 0.0 0 0 0 
 	 611 123 1 0 -16.329931618554525 8.164965809277263 0.0 0 0 0 
 	 612 123 2 0 -17.279931618554524 8.164965809277263 0.0 0 0 0 
 	 613 123 3 0 -16.329931618554525 7.214965809277262 0.0 0 0 0 
 	 614 123 4 0 -15.379931618554526 8.164965809277263 0.0 0 0 0 
 	 615 123 5 0 -16.329931618554525 9.114965809277262 0.0 0 0 0 
 	 616 124 1 0 -65.31972647421809 -24.494897427831788 0.0 0 0 0 
 	 617 124 2 0 -66.26972647421809 -24.494897427831788 0.0 0 0 0 
 	 618 124 3 0 -65.31972647421809 -25.444897427831787 0.0 0 0 0 
 	 619 124 4 0 -64.36972647421808 -24.494897427831788 0.0 0 0 0 
 	 620 124 5 0 -65.31972647421809 -23.54489742783179 0.0 0 0 0 
 	 621 125 1 0 24.494897427831773 -40.824829046386306 0.0 0 0 0 
 	 622 125 2 0 23.544897427831774 -40.824829046386306 0.0 0 0 0 
 	 623 125 3 0 24.494897427831773 -41.77482904638631 0.0 0 0 0 
 	 624 125 4 0 25.444897427831773 -40.824829046386306 0.0 0 0 0 
 	 625 125 5 0 24.494897427831773 -39.8748290463863 0.0 0 0 0 
 	 626 126 1 0 -16.329931618554525 -81.64965809277261 0.0 0 0 0 
 	 627 126 2 0 -17.279931618554524 -81.64965809277261 0.0 0 0 0 
 	 628 126 3 0 -16.329931618554525 -82.59965809277261 0.0 0 0 0 
 	 629 126 4 0 -15.379931618554526 -81.64965809277261 0.0 0 0 0 
 	 630 126 5 0 -16.329931618554525 -80.69965809277261 0.0 0 0 0 
 	 631 127 1 0 73.48469228349533 73.48469228349533 0.0 0 0 0 
 	 632 127 2 0 72.53469228349533 73.48469228349533 0.0 0 0 0 
 	 633 127 3 0 73.48469228349533 72.53469228349533 0.0 0 0 0 
 	 634 127 4 0 74.43469228349534 73.48469228349533 0.0 0 0 0 
 	 635 127 5 0 73.48469228349533 74.43469228349534 0.0 0 0 0 
 	 636 128 1 0 -32.65986323710905 -81.64965809277261 0.0 0 0 0 
 	 637 128 2 0 -33.60986323710905 -81.64965809277261 0.0 0 0 0 
 	 638 128 3 0 -32.65986323710905 -82.59965809277261 0.0 0 0 0 
 	 639 128 4 0 -31.70986323710905 -81.64965809277261 0.0 0 0 0 
 	 640 128 5 0 -32.65986323710905 -80.69965809277261 0.0 0 0 0 
 	 641 129 1 0 -65.31972647421809 73.48469228349533 0.0 0 0 0 
 	 642 129 2 0 -66.26972647421809 73.48469228349533 0.0 0 0 0 
 	 643 129 3 0 -65.31972647421809 72.53469228349533 0.0 0 0 0 
 	 644 129 4 0 -64.36972647421808 73.48469228349533 0.0 0 0 0 
 	 645 129 5 0 -65.31972647421809 74.43469228349534 0.0 0 0 0 
 	 646 130 1 0 -48.98979485566357 -16.329931618554525 0.0 0 0 0 
 	 647 130 2 0 -49.93979485566357 -16.329931618554525 0.0 0 0 0 
 	 648 130 3 0 -48.98979485566357 -17.279931618554524 0.0 0 0 0 
 	 649 130 4 0 -48.039794855663565 -16.329931618554525 0.0 0 0 0 
 	 650 130 5 0 -48.98979485566357 -15.379931618554526 0.0 0 0 0 
 	 651 131 1 0 16.32993161855451 -8.164965809277263 0.0 0 0 0 
 	 652 131 2 0 15.379931618554512 -8.164965809277263 0.0 0 0 0 
 	 653 131 3 0 16.32993161855451 -9.114965809277262 0.0 0 0 0 
 	 654 131 4 0 17.27993161855451 -8.164965809277263 0.0 0 0 0 
 	 655 131 5 0 16.32993161855451 -7.214965809277262 0.0 0 0 0 
 	 656 132 1 0 16.32993161855451 -24.494897427831788 0.0 0 0 0 
 	 657 132 2 0 15.379931618554512 -24.494897427831788 0.0 0 0 0 
 	 658 132 3 0 16.32993161855451 -25.444897427831787 0.0 0 0 0 
 	 659 132 4 0 17.27993161855451 -24.494897427831788 0.0 0 0 0 
 	 660 132 5 0 16.32993161855451 -23.54489742783179 0.0 0 0 0 
 	 661 133 1 0 57.15476066494081 24.494897427831773 0.0 0 0 0 
 	 662 133 2 0 56.20476066494081 24.494897427831773 0.0 0 0 0 
 	 663 133 3 0 57.15476066494081 23.544897427831774 0.0 0 0 0 
 	 664 133 4 0 58.10476066494081 24.494897427831773 0.0 0 0 0 
 	 665 133 5 0 57.15476066494081 25.444897427831773 0.0 0 0 0 
 	 666 134 1 0 -32.65986323710905 16.32993161855451 0.0 0 0 0 
 	 667 134 2 0 -33.60986323710905 16.32993161855451 0.0 0 0 0 
 	 668 134 3 0 -32.65986323710905 15.379931618554512 0.0 0 0 0 
 	 669 134 4 0 -31.70986323710905 16.32993161855451 0.0 0 0 0 
 	 670 134 5 0 -32.65986323710905 17.27993161855451 0.0 0 0 0 
 	 671 135 1 0 -73.48469228349535 -32.65986323710905 0.0 0 0 0 
 	 672 135 2 0 -74.43469228349535 -32.65986323710905 0.0 0 0 0 
 	 673 135 3 0 -73.48469228349535 -33.60986323710905 0.0 0 0 0 
 	 674 135 4 0 -72.53469228349535 -32.65986323710905 0.0 0 0 0 
 	 675 135 5 0 -73.48469228349535 -31.70986323710905 0.0 0 0 0 
 	 676 136 1 0 -8.164965809277263 73.48469228349533 0.0 0 0 0 
 	 677 136 2 0 -9.114965809277262 73.48469228349533 0.0 0 0 0 
 	 678 136 3 0 -8.164965809277263 72.53469228349533 0.0 0 0 0 
 	 679 136 4 0 -7.214965809277262 73.48469228349533 0.0 0 0 0 
 	 680 136 5 0 -8.164965809277263 74.43469228349534 0.0 0 0 0 
 	 681 137 1 0 -73.48469228349535 40.8248290463863 0.0 0 0 0 
 	 682 137 2 0 -74.43469228349535 40.8248290463863 0.0 0 0 0 
 	 683 137 3 0 -73.48469228349535 39.874829046386296 0.0 0 0 0 
 	 684 137 4 0 -72.53469228349535 40.8248290463863 0.0 0 0 0 
 	 685 137 5 0 -73.48469228349535 41.7748290463863 0.0 0 0 0 
 	 686 138 1 0 57.15476066494081 8.164965809277263 0.0 0 0 0 
 	 687 138 2 0 56.20476066494081 8.164965809277263 0.0 0 0 0 
 	 688 138 3 0 57.15476066494081 7.214965809277262 0.0 0 0 0 
 	 689 138 4 0 58.10476066494081 8.164965809277263 0.0 0 0 0 
 	 690 138 5 0 57.15476066494081 9.114965809277262 0.0 0 0 0 
 	 691 139 1 0 -73.48469228349535 73.48469228349533 0.0 0 0 0 
 	 692 139 2 0 -74.43469228349535 73.48469228349533 0.0 0 0 0 
 	 693 139 3 0 -73.48469228349535 72.53469228349533 0.0 0 0 0 
 	 694 139 4 0 -72.53469228349535 73.48469228349533 0.0 0 0 0 
 	 695 139 5 0 -73.48469228349535 74.43469228349534 0.0 0 0 0 
 	 696 140 1 0 16.32993161855451 32.659863237109036 0.0 0 0 0 
 	 697 140 2 0 15.379931618554512 32.659863237109036 0.0 0 0 0 
 	 698 140 3 0 16.32993161855451 31.709863237109037 0.0 0 0 0 
 	 699 140 4 0 17.27993161855451 32.659863237109036 0.0 0 0 0 
